"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez"
111,990902014516;196,093451084791;236,635812218943;183,272648133984;102,264966681192;62,5097578757087;54,2483661560865;49,0637960619459;50,740173955911;51,4394641600614;49,9289078803191;52,6682573852285
56,2383534677608;92,7589024143258;176,620853472092;184,378425893734;130,095782314639;76,2760601211022;59,3827812058923;50,9106456440469;50,6449650850488;46,3282026202916;47,5929170277841;63,1505854788528
60,0873818388428;86,4677343748849;103,614631874346;76,4244774583358;84,101275130818;49,3015006246743;44,7428371845436;37,1631455047038;35,9246493459576;38,739687992758;46,650870506559;51,2965035803061
63,2306053986463;80,3596402443524;130,826202040688;102,632758899621;49,1928416686904;50,7677288314753;42,7118087088855;39,1576683536515;37,6814921851272;38,5649387047899;39,5580219225956;38,570365280812
41,5073516063855;57,4364419218671;78,3694315005693;67,2469962049971;49,6565555483246;40,1255368482953;38,8251962829257;37,1142454107546;34,3809268220954;35,5464376788963;33,7497472404612;43,8801556883065
71,9640362454061;137,302330499386;172,325465808262;283,3187411306;226,843591559953;82,981781723885;66,3186822192975;57,3275322800678;52,1945904677513;49,8216538786723;53,6986786779103;66,7224404127638
111,296989277026;121,1232491477;129,632789902026;119,764063527938;61,0046010444589;46,7910357329582;43,3212193788213;37,9651278072989;36,3584654913894;38,2300932935249;45,0465934683726;49,8524184716154
59,4435167483647;69,0871393498285;83,7526342999908;105,789044195683;52,7484193657085;58,2777618489625;44,4940656070929;41,0141006420809;38,1401494619514;42,81317829214;44,3143857992481;46,4118310636905
58,5390420897876;76,924569420676;105,762193104244;157,25073527613;96,2258102579626;54,5496000622052;44,1988837174095;42,4060184499471;39,5779988700383;42,3460567010669;46,5039442584684;51,8014495868198
58,7592446566247;56,3891404305407;87,162047121416;122,275137073711;114,49322695235;64,0647645479507;49,3782506247666;45,0577254621808;42,2543221461968;44,1488479868351;47,32947433928;62,0972078325201
68,8896645813368;93,0216587975347;109,561862952149;152,272476071956;93,05499593666;60,2365424346068;48,9898849580233;44,617915903606;42,3167473775013;37,5135817306834;43,9910012791306;60,05970503036
71,4157043226683;122,087992587177;189,973841474197;201,14779737872;142,289805196491;63,1365820061709;53,6897693531687;44,3494529390349;47,9874321042689;42,1947027303206;37,6786359090342;41,6792805367092
62,6880239377152;73,3253854629654;86,3307860023185;123,525394178885;50,3091679011075;40,2211848831297;36,7118529125923;31,3110463276536;30,4558200141709;32,4645643207159;35,9898431814616;37,1824151144745
39,7775104770693;61,9971901593339;75,5892312115829;60,4214108553581;70,6327171521679;59,1300548685729;55,4909302772888;48,7200143642931;43,718679569767;44,0293831495454;57,4674615657915;75,74660464576
94,461456159352;69,7516438144925;107,394373462486;139,799547177127;73,8616539665849;63,2008968956498;49,2917022017858;46,7028795284829;45,9451381999709;41,5398587610857;48,7678447607936;44,5643153209153
52,3860155015418;79,0970486565457;77,2210848764575;132,069668710688;110,167745437038;59,4487744733233;49,4956912729392;45,3552094761673;42,3754340484365;40,6843351950053;43,9327096858761;50,9348817932364
57,1788060622244;66,0358162745655;56,584023197003;32,0561004384863;19,535505170899;27,6827815068834;26,5521311689047;23,7382725884833;22,8152063615113;23,2787549222299;29,384529818193;29,8321227479423
37,0908225991895;54,845144954332;83,5354170023459;128,485059750786;121,187058168155;71,8406015477836;56,8612635729824;50,4980157452622;44,8623197786372;42,0420863488325;47,6007302988063;58,0444444576302
70,4798355505461;62,2241637985902;66,5480939993596;38,6974999814065;16,7041028192935;20,4713395535831;21,2195223884546;21,1195667921204;20,2507343405938;20,1166863565144;23,6276464136252;21,9372499629815
23,8132179311775;37,9627150317781;89,8091572661538;81,0796237902309;50,6561198553879;38,9074687800864;35,9795273122637;32,293848184523;31,0397591136381;34,123102421457;37,4512643252324;39,4581335014144
57,9104081529266;74,7103183130686;124,795127699348;309,539939665491;147,875665632051;74,5253546098441;54,1861020461625;47,6293261569634;41,7543564864441;37,6185017047539;38,4504434235683;44,9524275311094
53,8806239402097;126,073133737398;144,731926712359;262,51355248823;128,616807497377;60,2332411793743;56,8732536920167;50,4403914921902;48,6146910625086;46,0462726497914;48,9728834215408;57,1797149408002
72,8490971444499;77,387617942477;106,287856678572;66,4629102924966;78,1199029992337;53,9766125107291;39,806599930824;37,6485133516498;36,79756868835;35,2609609180939;35,4197762766415;45,1793471487591
64,7684520915938;85,1788261620737;90,9468946134117;62,9746701983258;60,4871812175327;47,694989332449;44,0806190568125;41,8703118333567;35,8730594069373;38,5375532146081;38,4371117955471;41,448641926507
49,8369714391732;57,6340293821216;77,7574918402173;62,8682654851216;45,7084789732223;47,7902767246657;41,9933216966719;38,9257431198826;37,6794497158241;41,4365527824834;49,6893421333323;56,4352571792047
86,818201566778;83,7474824185961;79,1462671137662;241,374160678741;154,597811783848;70,8246129924277;51,0477295212936;46,1446474852681;41,1883208222758;40,7288274164115;38,4687705316088;47,4140793586205
53,6959620972136;97,2845046513629;180,535456674063;308,132127128641;191,209372659071;96,3764886427118;75,3115189185222;62,3188590236975;60,3558189580863;60,6587702202174;67,2978919735467;82,3583718661016
133,804124927653;222,837857678086;138,173537812019;207,391363240512;173,549129809736;97,5346600216548;75,4040006761102;68,2511670561069;60,2570045948568;67,1537532391352;77,1617390755852;95,6373571465641
100,696955865372;167,516561796962;257,183223557583;194,385752270198;76,8103060276877;57,3606349763299;43,1097989150202;39,6054294812448;40,4367514481763;43,7746597551933;42,9989200944154;53,5956647671833
63,1792516055956;95,2849301832363;85,8331684820917;51,4841481957598;49,7496965479319;51,9828372536441;38,6008458093476;38,1643325776352;35,2884348057227;36,1473349725795;40,259934233474;53,5479261214323
47,4719331084615;68,6765172299391;83,1466358442706;103,391428308919;86,5743817758847;55,280565326402;48,9061145777953;43,3345499468944;39,1370930406193;39,9994670472872;44,821145720557;48,0262937760196
60,0717642151152;83,2015221937889;68,1251812008979;30,5326547958569;22,0522027282657;26,0808806054855;23,2407849563938;23,1356077211683;24,0068456774105;24,2499766487398;31,7254804780743;32,5324195668032
32,2880816863775;42,5497208934043;92,8784152606893;63,8390200898966;51,3116354499462;43,5354266680717;39,3832215458451;38,3149779621268;38,0768186929347;40,0583779452171;40,3678974605314;44,7640504683164
54,432678448622;63,0896832087238;98,5545374255255;155,587392775512;94,9407474006654;47,6174754858429;40,5257901463385;37,5801697444211;35,4353067963688;38,7520661050918;46,58424417032;48,741743527299
75,722412122224;85,3419449633132;116,582240946326;427,16515586742;196,83276986522;82,3082484089767;62,7960577886071;55,6419899139846;48,849125723646;50,8504440515311;48,5728658297049;52,9693381086328
76,9000181580794;114,154393027612;174,768954128494;92,8319856176483;82,1488957926702;52,3356432639934;48,6571893266178;43,7843874858622;39,7766965733106;42,721573716101;44,2941724542477;49,7166981996437
67,9681267401905;100,159792065709;94,3729517674481;152,635040748626;39,5703102502824;37,6059631360703;36,3607576501401;33,0490511413786;33,6594570870358;33,1980909299853;28,6095901252132;30,9955485160675
37,2162960279083;42,2708129787055;80,6644172556877;91,5742304245784;54,6202342719567;38,0479821308212;34,7449553376995;30,2937890582795;32,0321363916374;34,1395259697717;33,714072539361;47,1119870662605
61,1632656276736;94,3751597118226;98,6967925733024;224,624514644181;137,205453498403;84,4185034975482;64,2495035654484;55,022823946213;50,3010848872171;51,7174650439782;51,8520425148002;50,5116293430421
73,1727001132716;87,3223864459976;82,0918361110002;90,6628276322586;56,0332495958754;43,9887925769196;39,0161287034569;37,4005928192405;40,2402676255283;41,8431226687298;47,2495125235953;66,0477314513711
86,1562150201117;104,214822164938;140,681981075722;146,234838738449;144,466929875253;68,1911371489439;54,2060418603237;46,9723643677651;45,1181643208817;39,6177276143282;47,5033138280796;63,7032853330246
107,088109973415;90,4604435339106;122,149842205226;104,55246897121;78,9299664310888;64,8529179668614;53,0299402481177;48,0335111480452;45,9144045074081;51,3482863067399;48,4105995234775;52,2379338607069
87,3392360488897;85,2513278253694;115,262047483849;119,419095513161;74,9102222679215;57,212244951708;48,6132517968136;43,4281931864834;43,5863250344908;43,628242136714;47,3830461008912;56,8873792164011
53,9220717552243;114,252181255158;86,6781495712466;76,054796512363;41,6308293453329;33,5523404240486;28,8790069114497;27,078348386527;27,9594326973535;28,9117785071984;26,9022343823463;28,4790753386339
25,0886963333711;75,2958951474143;94,6826944091794;152,946820958834;94,3591374659459;66,9485482296543;53,6828680370081;44,8119554760302;45,518540973453;48,0122397376556;44,8311695087655;50,4621923745737
71,5858629711188;108,570316857983;267,510472419311;140,123446810299;86,9299922023348;51,6050015705525;44,0389084599878;39,1884266797368;38,395974277163;39,8385956178428;47,9044086945575;60,2060709434691
68,7225017788487;75,7883234564341;70,5106252210285;103,833224263251;82,3269544644005;42,3990449665097;38,874305270635;34,0557281723102;32,1740149637623;35,5839247573228;37,9094076263409;40,5220899153849
59,6408490803815;95,6857161274018;142,520304991757;74,5725057405324;53,7081049301486;41,4358403202576;35,6899404613998;31,9405816930083;32,723587390195;30,1109298789789;32,5289356781259;37,3567782417385
47,1705172499092;91,0154202691897;127,827547941224;98,7399586988411;61,0334183634604;51,2741598666308;42,2079922977137;36,304904999742;35,5000035125501;36,8393551592452;38,2575634101174;40,5801440434991
60,6336826206173;88,9937097775021;98,0312952889304;99,729574216125;77,5519188386232;51,4930993202925;39,7018360539207;37,688461189891;38,9854832659033;40,8220077847337;42,0744770153245;42,8495380953481
41,2858019074385;70,1982001600795;93,9846065498914;130,228150775385;68,5471197406826;67,2738264235562;57,2427097897882;49,9860246677235;47,498066522416;49,3595769225294;53,8195492486551;67,646624322782
105,269395242424;123,766808893661;142,047136235808;94,5369713313304;93,5459250298832;68,9516847852531;52,9521232630735;48,7397819524587;47,7897979848824;46,9168076866223;45,7911595483839;46,6266041900858
61,8807074381579;76,8865059392214;74,995037779359;95,5022978997516;113,772748165878;71,0523274173229;60,4900571849903;49,1592847256128;49,0925750794835;49,9641717278723;49,8713314772788;56,5104734039622
76,8778377019806;115,358631083292;124,217744073768;148,20800069114;79,3456989442416;58,7924760726246;47,7161858512893;42,1637817111656;38,0242601436649;40,8212587498475;43,843373345776;51,8759691148476
81,4085977909208;115,357467586151;137,430460547917;106,975167086114;104,316398133068;53,620154051892;43,1344542622662;37,0590190872078;33,7054054244643;32,5658984269407;39,2946251944531;50,2115087692167
69,6910327950346;91,814077319764;156,500785235868;280,176994618205;254,187369150547;105,034134038857;80,726938833632;67,8763489410899;61,486649406397;54,7593742784887;55,2174802312228;53,037216351013
62,1071042531582;93,4342714430964;81,8950483162734;145,671968716846;78,8111894428117;50,7409176142948;41,4733325880437;39,6632363634542;38,8743036855578;39,2666887983962;45,2715774899778;49,3977714241105
61,9851236592169;117,117420027712;157,289412928911;242,077493067201;138,521593960139;87,7280691579609;64,7356019284526;56,5396644614865;50,6826675955958;49,6187658275223;48,4656649839204;56,5018754896032
82,1111808865763;141,50159470712;184,417463397785;86,5910938231353;43,9630787461908;34,5698743108137;35,4490581382158;31,9999066483748;31,0680087937232;30,975067085908;28,9613706104957;26,6500370776037
30,4538088605742;58,3386043353168;100,014780623353;162,37998758971;101,83127634914;76,5566254706792;55,7502012542176;49,1305676992271;48,0200703374306;49,4192793328934;60,9531669755542;80,0362804568071
125,514892676288;215,707682858836;147,711930511068;154,747930785567;80,9460397119257;51,6439008702398;42,1674653795911;38,8634388189059;36,9578104727861;42,1045425853359;40,7145289821046;53,6040613370259
77,7369786084168;127,782639482016;104,818742432285;94,3565357111666;116,902295374271;60,690578900298;46,9998501026785;42,269705821357;41,7709485962756;45,7013013394462;55,1627577381035;80,9983753759699
108,559207946041;129,827968413337;125,899662190296;132,142906635288;59,9762291059419;41,4223305977798;38,2368584682898;33,3929697069055;30,4781609195065;31,6384867862861;40,4904217958399;42,6898772552827
36,1877951256168;85,2865844030376;78,7486540065542;118,067835265577;87,0217869806636;61,3707630958711;50,8993344377619;46,7048659920469;46,2282221918539;47,1879186465232;50,20556820543;55,818209761584
75,9762100957636;138,290865027306;208,210518265314;147,767067982299;100,672022310279;48,8850600318132;42,387396952675;36,3149057592989;34,3287648422839;32,9558128100078;38,3342137378661;45,0618581398796
70,0358450493744;69,5626894643879;123,360791882894;81,2926917311489;52,0538587363395;49,14737965597;44,5652167057058;36,9748972235396;34,4746251751328;32,0999887156158;34,0827331740089;37,94461776411
37,4290127471653;86,9574745047686;80,077791349613;101,696856267662;51,6688277166743;46,9227713149853;39,8906345153609;36,8769219437541;37,0595203717589;39,472976699659;45,166223299191;49,897516663529
82,5243712735235;92,7818519415064;89,7871735468214;86,3537653805335;69,7130306796531;48,9976995698577;47,9467190725544;43,1270410263683;42,6828399321883;45,0426842890705;45,7883764109554;47,2018998662809
53,8844373608073;55,2538493548478;79,8286949804337;106,700384248069;83,6736550210107;50,2317585458764;44,7281340112763;41,1931221514953;40,3235858297044;40,8271815637909;44,5742686274312;63,1617318815209
100,812656801854;137,841202027684;148,582727263357;74,3276459079918;65,9198381671458;43,0815521453412;37,6994216802449;34,7657470898415;32,0493228471061;31,3594687031391;39,6887405613147;42,8128788686581
59,3435292532114;108,220868701673;88,2670721159978;99,1043793711175;58,1186891875887;44,3977497556179;35,486005542286;32,8329475775284;31,2383448457356;33,3339986933755;36,4872000276849;37,726172110988
52,3092032051059;115,387099890229;108,029800989742;132,432610381852;125,170875065664;71,8922648644072;52,2950504796731;45,117912997504;41,5618724441268;38,8102751064073;37,3697017105241;44,3900785831286
54,7807727512584;120,208776142669;116,261665459434;213,139299422981;158,112729692087;87,4314268619378;72,4038150201401;57,6864825648232;53,3511871080041;53,964355611886;59,0082401115278;71,528891740473
87,0250333272586;133,604517606486;102,494946524051;153,838354120643;73,8847279986997;47,0517489381854;36,3729204360774;34,2961543679285;33,1599983587068;33,9274585818622;36,8480659681965;38,5837039856173
60,7192453897627;119,373654160005;164,872141817905;106,913066642461;67,3047421837809;46,7314289500464;39,8296864962554;36,8419868061389;36,6171504413236;34,19903121813;36,6508058762537;43,1309087439532
81,3978417402286;131,362937434777;242,893516335317;227,199085031672;191,585018355362;99,1004539990695;76,0388956472311;64,0473974613885;61,4656034291411;62,8045367327657;70,9390643530519;90,5511378082355
101,243986424128;78,9026629347714;163,886799814821;96,7312509003615;43,122733872694;39,6238751040525;34,1580112466575;31,4480052553197;32,3602904546691;32,197826058468;29,8014360332154;35,5627012184916
68,746701680062;100,291998988065;128,265754801245;209,027047681139;109,308759762347;57,7587498583557;55,4234083095461;49,2500407095925;46,2894622632651;46,1526391100649;45,056609628307;59,3757279189548
65,9131551115343;77,1623068991711;149,706333040211;192,858690453066;115,289242257683;63,7838899644207;50,7043653106462;45,5159421059831;42,5446664222536;40,7781769947513;47,1212292096476;58,5597306378966
93,1465430325174;122,704133298187;185,863821695188;125,061813753478;69,5938137053066;54,1106715115964;45,035126057954;40,6379145845536;39,1514385281089;40,7935143208717;48,0790625263512;48,0444038479778
71,2671567774391;94,9573594228074;131,011948980819;115,14498739076;68,5724667752154;48,6952725554264;41,3960630109532;36,0057201202837;34,1240801963296;33,1540706736757;37,9724493557772;38,6129247983187
42,6230455722045;50,3976275530465;62,0035999290179;101,035650907522;64,9708547448452;48,0511985625431;41,2187747201201;36,922434417906;34,3646348996727;35,5306642998807;37,9185174505862;38,8245535043958
48,5145646838385;57,5769772366642;94,0420100239649;147,284351341483;88,9599489649213;53,1908281620158;49,0205957622697;46,1763008161509;40,4289721007983;46,4647815825102;51,9734202382908;59,7445484870163
43,6553646961346;36,3891708913556;60,8653230310627;87,4028407277993;72,1147054351219;45,716532218823;37,5503638085248;33,6872799527715;32,5801175637831;34,3167720389433;38,5679624126336;45,9346819915265
62,8962554368912;134,902172898481;184,506757950842;305,256943964032;180,503587869966;66,1627387423606;49,2838584478052;48,3095303010964;44,1995840440072;41,3967249746138;41,4114222734803;36,1191261923787
54,393903060421;100,598108678325;66,1122739583069;173,563079703783;91,0985976422485;53,3306610017329;47,7096561073336;41,8042116704361;41,8007752134754;41,9784071939703;47,9608987169732;56,3065441329335
93,1666742617698;154,911966145106;154,346054566088;262,652068277455;168,044945951381;81,8138789114155;67,4653924885396;59,5675842863691;52,7051851120452;49,7298215421429;50,0752903299083;68,1364937572168
76,8853693747853;88,691195473561;127,994515970954;140,44566417706;191,227869521817;102,701838397444;77,3783069690488;67,1479197123075;63,8242537665341;66,6088559620788;68,9013253684016;69,5169212314563
128,289683317826;192,873903444304;142,402698805584;144,571168028733;164,697592221139;60,7851146518262;45,5958581775459;42,5049937348295;40,0212500069352;43,5062721699472;38,9074897244641;43,9599568406334
62,0370071227258;84,3719268937215;103,899539084224;158,671452771043;65,4069856885901;43,390486017835;37,6968285514775;34,2386051764054;32,3089912605786;31,5374112554163;35,9487681473894;39,3674163258997
40,1974463273333;60,3096981797673;82,0335117441878;128,809484151339;73,6659299453244;44,422805795185;38,6680911098096;34,9823089144571;31,7473616960617;30,9779069741001;35,5867347693574;41,6958502939688
67,707989479746;116,239725445297;101,002185877634;82,5637303960812;84,0650753116434;56,443723902116;44,7407217201968;42,4623733730429;40,5524384288947;41,3504032478104;49,6261437384467;54,3662375938855
56,4981153330052;115,72024770076;123,029747804798;207,416242981697;102,117233163489;66,4851728853644;58,2231751048399;53,608742967278;49,3865682952772;45,6449617801515;50,7977175884444;67,6313976605129
65,3794928773218;85,2284223177365;92,1734339250038;199,470238039614;103,964705350977;78,0393840312946;62,0579350620445;53,2248756216878;50,0652076585848;55,3913427060824;55,5356901195178;62,409733242809
87,2968411356297;147,116077076607;158,892485355772;155,944664736556;81,6313078939679;64,3840452992827;51,1440358898242;45,1457047043987;42,9176057339397;45,1010137909;44,7147739718787;41,0282614744389
64,5589407130225;68,911757924106;100,007582729096;91,4907957505311;81,2483363205383;48,9815877800165;38,209117817773;35,4467742183882;36,0352716284513;39,6672438102252;35,8568318552836;36,5902235645154
50,7711270256978;86,4864739641894;163,632571615671;123,054192623345;81,3086352823256;44,907653537974;37,3551101642928;36,0158869862455;34,888373700886;36,6078709005277;43,9914503707274;53,0150842015607
71,9739493267538;130,577590574267;228,944042075767;330,840198279508;277,254424697411;98,9556977902519;66,9582878973206;57,5707271357759;53,1709414198794;52,2361082371157;53,9657464462365;70,6890178281786
88,0250768898641;127,370733587763;197,699243586163;157,942319494356;142,738240296616;77,5385668669421;64,9015326791062;57,6183796627364;56,6348323880786;52,839889060005;51,1722613031747;60,4169232250236
86,1438122837091;70,4858633483756;99,7335537846758;112,699557551326;80,1827977414577;50,9943244669976;43,0550443527916;39,6993066343415;39,550392413877;36,3733010969468;39,8762166947707;47,9782733274137
49,4924089630034;80,9523959793219;69,0684918266496;72,4950532651368;56,9611110951435;47,4117837775673;39,3469645278966;37,004294737873;36,554377704023;37,8056580653296;42,7588590527783;41,5780089242801
60,3532416648279;108,270738139262;92,8551776535901;114,761189374119;83,1820495695146;57,0218665889255;45,6927293488803;44,4396369765293;44,789694203332;44,5976910476503;38,8691448657469;38,4458939119957
52,6377214142057;118,060264104132;180,077109277063;142,134897856467;85,2729313888496;42,2344729466009;36,3206386049817;34,8961690438329;33,238027710957;36,4414065537348;42,4674310547064;45,3771476899187
49,7176824638214;62,8108689609415;95,4893178722631;121,431960026283;100,731676907227;60,7390522860867;52,5942241144903;46,7352355886528;43,1794290570748;42,0980790823103;38,2330295345333;44,2229220991392
60,695076930314;105,641849159764;118,797338526147;109,462636169248;65,9075470362459;52,5548390845619;43,7858763159477;39,461339919157;39,4206516378526;38,6795725304034;42,9741849709132;43,8227790808388
54,9247184923403;43,8449155718114;41,3431907600272;40,0162135626672;25,2877735526322;33,8451065999438;34,8613413261883;31,9305757350403;29,8415205199863;30,3688995773297;32,6873483149532;42,2700320258112
36,1152460113533;42,5028428676695;47,6605511982345;135,253763501594;74,7636606240307;51,7728722145887;45,084426722541;41,4420766770119;38,3315820511004;40,8445132921226;42,795808287538;44,6900044178
46,1415275563059;51,8903955841115;82,7151729675743;83,2981516670888;56,3481958032013;42,6020027069312;39,9075999006555;34,7361040588962;33,5239172959171;34,1124511766003;39,5570173190932;46,2768170010105
66,9422691927413;93,7193564063973;179,298378908289;106,132149753093;47,6036315366218;48,385181985931;38,71783240701;36,0522368022467;34,1848358435041;34,9820502048625;40,0850813227391;40,4995287595723
52,6225085550135;59,0435036836077;53,8683879875684;158,246977927055;119,924347408682;70,2039150903019;50,5105144893053;44,7261441823215;42,245456226045;43,8462033573448;43,2499080042625;47,0054794693597
71,2868118359209;128,886214465295;122,471111009403;257,380947594402;180,43356070389;78,0722608693494;56,6155932355719;50,7417638929391;43,2540145142033;41,8411518740896;48,4147502078526;53,8981587316528
90,2642845760635;97,9333011859436;165,15983267732;125,652909572983;80,4551474997274;56,0758746244532;48,3680165855101;42,9676436942251;37,0165549888029;39,3760100486204;41,8813664621122;52,6911880605935
98,6118241224743;105,284109743108;111,627773764552;180,043416379292;149,643753102458;84,9542629997315;62,6854644317289;51,3624642107247;49,1595830792398;50,3335913738609;55,4766058267241;65,139535279987
78,5750326861882;147,125366860862;119,861711478371;120,902505904325;101,429120770998;58,1108807930311;46,8784953138112;42,0420161406117;41,1418270686656;42,8967771621998;45,7197263455375;42,4726934639507
46,0914011607952;119,351856446786;108,85835892842;151,711765070206;108,216051118983;64,8885433903619;54,1679811720633;46,9775337917268;43,4568699091932;45,0185409927938;48,5838738302295;58,597921203268
70,5754729230487;108,955098678038;93,9313139346774;98,1494534122899;60,3435692208311;40,1829197369726;34,3110875049492;35,0320723836921;32,6520032963063;35,7895031322148;42,0521991461625;43,1514131282565
47,2407605420944;77,082108902408;80,3680022533027;239,842797588289;139,765607597215;68,1802663820333;59,6019809761929;52,0738202107208;48,8979452489573;48,5329185193467;55,3429179662003;73,1877686084382
101,467221346387;126,248642548242;125,610995487651;175,956984672007;176,508466139496;73,307729857474;57,9125552966978;52,0616434727614;48,9768499061533;47,9873409302047;53,5102262657325;58,4544902827727
93,1005200056848;81,0789881370145;158,01413703558;168,486992658105;97,9405545480171;68,7580392126146;59,0116662760635;54,4363096947709;49,0556128566669;49,4260285843781;50,0320019554375;66,6347306387374
79,0938465085956;105,123363138668;175,992334053622;114,298288547631;124,080530006831;94,4184795175205;78,4399412715276;67,3224078392816;56,6803580231081;56,1537761989503;58,2961321359975;54,825055133646
77,4228652816805;79,6785027297615;79,023087798966;144,300859701913;87,4833932802145;63,0497372378002;47,5471138698721;44,0502504134481;44,099737115737;42,7669496829161;43,0566561616938;55,6164029714046
64,3536656945882;96,5527442008723;108,129218588819;187,237478358997;198,356007008101;77,8645746236676;58,9341216230086;53,2888231572421;45,6222376717722;43,4190657815019;46,1116732238375;55,4045579030525
64,636644215909;85,1532905396052;70,7711122168661;59,478836510623;41,9715312067724;38,2075684294764;37,2284184480598;35,5819780716165;34,8145771913739;38,1250538302201;43,7113042571735;50,9884083527276
47,9328923176632;89,6016046477999;96,7100983612089;126,894987143151;78,6552572066588;57,978058273301;43,4140860676811;40,2157915491135;40,7665427408398;41,0096044493361;53,4671839851488;73,212375397697
81,7808513935158;75,3158316687246;87,6809967278298;113,542931920067;61,7750392428312;45,8362996411816;39,5165185153349;36,1844334929408;36,9777285041125;42,21122451683;48,874396866105;53,3589837288153
57,9621905423817;93,8798235011204;96,375565587652;111,583493632677;78,3866868822776;61,1356948857608;49,7814656095042;41,7620802408671;38,3428720514771;40,4251134430618;40,4798565481752;55,2155299967514
64,7720906486507;97,0623214773174;101,646971763178;136,496794198641;91,1786287330007;67,9432199393874;56,3823592433789;50,5915404186941;48,3619734973173;48,5222908646578;54,4362375756943;62,5058749010759
54,4412037336273;46,677519854496;57,6197808874373;123,125867611798;105,106650225518;51,8440429378959;47,2827933018855;43,4106425474496;42,5221555079141;41,1021335459464;42,7780604784496;54,2902741866405
73,6331418951024;114,738448497271;150,050799038106;91,9363314467333;69,5300595025934;60,7162903531126;48,3224700252026;42,108595407412;38,7380824038621;38,7585127555334;39,9967147550226;41,3620876559465
65,185844052271;58,0270618296222;86,0484612596631;91,9640625721784;57,3047259189873;45,8869646166269;40,5476091827479;37,6242279670631;37,3987892454111;38,1627524778864;39,7263059905508;37,3010991370363
44,8482819655449;57,4665104505933;62,5486734942535;81,0763023719949;69,1531273191302;52,4919051397488;46,5771522081986;39,7526625665078;40,2858738819731;44,0126432208246;47,1901414680014;59,2759366411487
